,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,id,conversation_id,created_at,date,timezone,place,tweet,language,hashtags,cashtags,user_id,user_id_str,username,name,day,hour,link,urls,photos,video,thumbnail,retweet,nlikes,nreplies,nretweets,quote_url,search,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest,clean_tw,reply,length
42222,42222,42222,42222,42222,42646,442,1431469198555979784,1431469198555979784,1630123827000.0,2021-08-28 00:10:27,-400,,I'm cleaning all of my brush sets at 11 o'clock at night because I'm too lazy to do it right after I use them and now all the sets I own are dirty.  And also because I have nothing better to do.  https://t.co/26W4WVoXpy,en,[],[],2324393299,2324393299,bunnytaichou,Kodzuken's Doom Eternal LP,6,0,https://twitter.com/bunnytaichou/status/1431469198555979784,[],['https://pbs.twimg.com/tweet_video_thumb/E92ZpVNX0AAf1rW.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E92ZpVNX0AAf1rW.jpg,False,0,0,0,,.gif,,,,,,,[],,,,,I'm cleaning all of my brush sets at 11 o'clock at night because I'm too lazy to do it right after I use them and now all the sets I own are dirty. And also because I have nothing better to do.,False,42
47625,47625,47625,47625,47625,48109,1891,1431499019323265024,1431499019323265024,1630130936000.0,2021-08-28 02:08:56,-400,,Angels yarn?  @SB19Official #SB19  https://t.co/srE8HgI5NA,en,['sb19'],[],1401148641838919682,1401148641838919682,pabloko03,pabloko🌱,6,2,https://twitter.com/pabloko03/status/1431499019323265024,[],['https://pbs.twimg.com/tweet_video_thumb/E920w9GUUAgBTYN.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E920w9GUUAgBTYN.jpg,False,1,0,0,,.gif,,,,,,,[],,,,,Angels yarn? SB19,False,3
24373,24373,24373,24373,24373,24643,512,1431338371587133449,1431338371587133449,1630092635000.0,2021-08-27 15:30:35,-400,,"Sabem o que eu estava pensando aqui… A @DulceMaria poderia acordar em um belo dia e do nada falar assim pro @PacoAlvarezV : “Amorzinho, vamos gravar um cipe para ‘FUEGO’ ?”  https://t.co/EBOo84LgzO",pt,[],[],283587827,283587827,BahGuriTV,Bah Guri!TV,5,15,https://twitter.com/BahGuriTV/status/1431338371587133449,[],['https://pbs.twimg.com/tweet_video_thumb/E90iqL6X0AAL_Zw.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E90iqL6X0AAL_Zw.jpg,False,0,0,0,,.gif,,,,,,,[],,,,,"Sabem o que eu estava pensando aqui… A poderia acordar em um belo dia e do nada falar assim pro : “Amorzinho, vamos gravar um cipe para ‘FUEGO’ ?”",False,29
36695,36695,36695,36695,36695,37072,897,1431435030300143620,1431434332464427008,1630115680000.0,2021-08-27 21:54:40,-400,,@SoyAntiPendejos La puntería??  https://t.co/HEcytEkDdo,es,[],[],1054712333606379521,1054712333606379521,Una_Chiva_Loca,Lady Memes 😉😎🤪,5,21,https://twitter.com/Una_Chiva_Loca/status/1431435030300143620,[],['https://pbs.twimg.com/tweet_video_thumb/E916kf-UYAQmZyv.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E916kf-UYAQmZyv.jpg,False,0,0,0,,.gif,,,,,,,"[{'screen_name': 'SoyAntiPendejos', 'name': '🌹 Heidy de la Pradera', 'id': '924508974296195073'}]",,,,,La puntería??,True,2
8501,8501,8501,8501,8501,8596,553,1431208841912328193,1431205723950645251,1630061753000.0,2021-08-27 06:55:53,-400,,꿈(boom) 서쟈니 부풀어 내맘이..하루에도 몇번씩...어쩌고저쩌고영어유려한발음심장바사삭 이 파트때...북미즈도 진짜 좋아하고 또 서쟈니 표정이랑 얼굴이랑 웃는것도 좋음 마크 눈감고있는것도 좋구  https://t.co/sTGmnZc60p,ko,[],[],860456524266618881,860456524266618881,muteham,🔇,5,6,https://twitter.com/muteham/status/1431208841912328193,[],['https://pbs.twimg.com/tweet_video_thumb/E9yszVaVQAUx84B.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E9yszVaVQAUx84B.jpg,False,1,0,1,,.gif,,,,,,,[],,,,,꿈(boom) 서쟈니 부풀어 내맘이..하루에도 몇번씩...어쩌고저쩌고영어유려한발음심장바사삭 이 파트때...북미즈도 진짜 좋아하고 또 서쟈니 표정이랑 얼굴이랑 웃는것도 좋음 마크 눈감고있는것도 좋구,False,18
37130,37130,37130,37130,37130,37513,1338,1431434969700868099,1431434969700868099,1630115666000.0,2021-08-27 21:54:26,-400,,Biden said …  https://t.co/0UM6MDUpF9,en,[],[],1110022212,1110022212,MadDiva007,Mad Diva ☔️,5,21,https://twitter.com/MadDiva007/status/1431434969700868099,[],['https://pbs.twimg.com/tweet_video_thumb/E916g-qXMAADs09.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E916g-qXMAADs09.jpg,False,0,0,0,https://twitter.com/kylegriffin1/status/1431430089565167620,.gif,,,,,,,[],,,,,Biden said …,False,3
42198,42198,42198,42198,42198,42621,417,1431469204721442817,1431462792503037953,1630123828000.0,2021-08-28 00:10:28,-400,,@BensBellyButton @Edson_Choy_ I screen recorded the gif it made me happy  https://t.co/bCOoqYAtrk,en,[],[],1341296163106877441,1341296163106877441,TheBanesMMA,The Bane,6,0,https://twitter.com/TheBanesMMA/status/1431469204721442817,[],['https://pbs.twimg.com/media/E92ZpeVVUAUd7pa.jpg'],1,https://pbs.twimg.com/media/E92ZpeVVUAUd7pa.jpg,False,1,0,0,,.gif,,,,,,,"[{'screen_name': 'BensBellyButton', 'name': 'Ben Rothwells Belly Button', 'id': '1248578834657677317'}, {'screen_name': 'Edson_Choy_', 'name': 'Edson_Choy_🇵🇪', 'id': '1416924008163921920'}]",,,,, Choy  I screen recorded the gif it made me happy,True,10
24658,24658,24658,24658,24658,24930,799,1431338340792639491,1431333164946006017,1630092628000.0,2021-08-27 15:30:28,-400,,@sambarbourx  https://t.co/FDMhTTUlMj,und,[],[],1178041107860602885,1178041107860602885,LJustice1999,Levi_1999,5,15,https://twitter.com/LJustice1999/status/1431338340792639491,[],['https://pbs.twimg.com/tweet_video_thumb/E90ioY8X0AMQ1ML.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E90ioY8X0AMQ1ML.jpg,False,0,0,0,,.gif,,,,,,,[],,,,,,False,0
33700,33700,33700,33700,33700,34044,1883,1431403749499494401,1431403327254761475,1630108222000.0,2021-08-27 19:50:22,-400,,@LindaPelayo Lmfao  https://t.co/YWH0HEy22z,en,[],[],188646252,188646252,susyp2121,susy,5,19,https://twitter.com/susyp2121/status/1431403749499494401,[],['https://pbs.twimg.com/tweet_video_thumb/E91eHveUYAI6VAk.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E91eHveUYAI6VAk.jpg,False,0,0,0,,.gif,,,,,,,"[{'screen_name': 'LindaPelayo', 'name': 'OpsGirl1', 'id': '133120095'}]",,,,,Lmfao,True,1
47044,47044,47044,47044,47044,47519,1301,1431499158171668481,1431499158171668481,1630130969000.0,2021-08-28 02:09:29,-400,,"@dou_kana ご参加ありがとうございます😃  結果は… ごめんなさい、ハズレです😢  8/29(日)まで毎日チャレンジ‼️  そして！ Instagramでも同時開催中🌈 フォローしてキャンペーン投稿をいいねすると、ニトリ商品券2,000円分が抽選で当たる😍  詳細▶ https://t.co/ceM8r8qRde  https://t.co/E9hu7p18lA",ja,[],[],911047687679516672,911047687679516672,NitoriOfficial,NITORI,6,2,https://twitter.com/NitoriOfficial/status/1431499158171668481,['https://bit.ly/3zGXunA?t=1630130969760'],['https://pbs.twimg.com/tweet_video_thumb/E9ywoRZXsAANAHM.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E9ywoRZXsAANAHM.jpg,False,0,0,0,,.gif,,,,,,,[],,,,," kana ご参加ありがとうございます😃 結果は… ごめんなさい、ハズレです😢 8/29(日)まで毎日チャレンジ‼️ そして！ Instagramでも同時開催中🌈 フォローしてキャンペーン投稿をいいねすると、ニトリ商品券2,000円分が抽選で当たる😍 詳細▶",False,9
14525,14525,14525,14525,14525,14689,627,1431267021493243908,1429822831773237248,1630075624000.0,2021-08-27 10:47:04,-400,,"@MrsMeowgii @DarksideHits Luckily, We childfree 🤣👏🏽  https://t.co/HDc6FAfUdG",en,[],[],175583678,175583678,teraxchantelle,Tera Chantelle™️,5,10,https://twitter.com/teraxchantelle/status/1431267021493243908,[],['https://pbs.twimg.com/tweet_video_thumb/E9zhw3nWEAErhWh.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E9zhw3nWEAErhWh.jpg,False,0,0,0,,.gif,,,,,,,"[{'screen_name': 'MrsMeowgii', 'name': 'Wrow', 'id': '1204626032818413568'}, {'screen_name': 'DarksideHits', 'name': 'Darkside ☝🏾✌🏾❌', 'id': '204109455'}]",,,,,"Luckily, We childfree 🤣👏🏽",True,4
12830,12830,12830,12830,12830,12973,916,1431244601382289417,1431079909808558083,1630070278000.0,2021-08-27 09:17:58,-400,,@fearlesstyg  https://t.co/rhEG0jxv1u,und,[],[],1036438907158769664,1036438907158769664,louashe94,lena lvs mar ¡! cpda,5,9,https://twitter.com/louashe94/status/1431244601382289417,[],['https://pbs.twimg.com/tweet_video_thumb/E9zNXybWUAoSpVr.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E9zNXybWUAoSpVr.jpg,False,0,0,0,,.gif,,,,,,,[],,,,,,False,0
28076,28076,28076,28076,28076,28378,222,1431373826298982400,1431372626161668096,1630101088000.0,2021-08-27 17:51:28,-400,,@dulceteax  https://t.co/GTsrUjl80q,und,[],[],1411620386714927106,1411620386714927106,MrsxKorfali,Adriana🤍,5,17,https://twitter.com/MrsxKorfali/status/1431373826298982400,[],['https://pbs.twimg.com/tweet_video_thumb/E91C51pWEAkCRdI.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E91C51pWEAkCRdI.jpg,False,0,0,0,,.gif,,,,,,,[],,,,,,False,0
20114,20114,20114,20114,20114,20339,232,1431307745710333957,1431307745710333957,1630085333000.0,2021-08-27 13:28:53,-400,, https://t.co/NkTALHxYCK,und,[],[],4202462599,4202462599,Waffie9Waffie,waffie,5,13,https://twitter.com/Waffie9Waffie/status/1431307745710333957,[],['https://pbs.twimg.com/tweet_video_thumb/E90GzNmVUAU-lIK.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E90GzNmVUAU-lIK.jpg,False,0,0,0,https://twitter.com/manutd/status/1431283208889544707,.gif,,,,,,,[],,,,,,False,0
9756,9756,9756,9756,9756,9861,1818,1431208638379659272,1431164782921592834,1630061704000.0,2021-08-27 06:55:04,-400,,@LiamPayne Woop woop  https://t.co/U6ZYVVmbxR,nl,[],[],1292829503924965382,1292829503924965382,hlwSunflower,Heidi/HeyHeyHey,5,6,https://twitter.com/hlwSunflower/status/1431208638379659272,[],['https://pbs.twimg.com/tweet_video_thumb/E9ysqoVXIAgrY02.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E9ysqoVXIAgrY02.jpg,False,0,0,0,,.gif,,,,,,,"[{'screen_name': 'LiamPayne', 'name': 'Liam ☀️', 'id': '158314798'}]",,,,,Woop woop,True,2
25010,25010,25010,25010,25010,25283,1152,1431338300644728838,1431336758428508172,1630092618000.0,2021-08-27 15:30:18,-400,,@PomuRainpuff Pomu and roommate-san after dodging that bullet  https://t.co/WGj23MG40c,en,[],[],1628056278,1628056278,Usaruru_,🌟 Usarurú 🧚🍂 | 🎻,5,15,https://twitter.com/Usaruru_/status/1431338300644728838,[],['https://pbs.twimg.com/tweet_video_thumb/E90imCQXMAQK1bH.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E90imCQXMAQK1bH.jpg,False,0,0,0,,.gif,,,,,,,"[{'screen_name': 'PomuRainpuff', 'name': 'Pomu Rainpuff🧚🍂NIJISANJI EN', 'id': '1390637197167038464'}]",,,,,Pomu and roommate-san after dodging that bullet,True,7
48146,48146,48146,48146,48146,48638,419,1431516666110767105,1431516666110767105,1630135144000.0,2021-08-28 03:19:04,-400,, https://t.co/0mOxWA1h4R,und,[],[],1431101595014496263,1431101595014496263,llm_psgl,é,6,3,https://twitter.com/llm_psgl/status/1431516666110767105,[],['https://pbs.twimg.com/tweet_video_thumb/E93E0G-VQAIkZuu.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E93E0G-VQAIkZuu.jpg,False,0,0,0,,.gif,,,,,,,[],,,,,,False,0
24066,24066,24066,24066,24066,24329,198,1431338405699465216,1431335787312730113,1630092643000.0,2021-08-27 15:30:43,-400,,@CubaBevCompany Good Job Sir. Congratulations!  https://t.co/RrL6CTbT7D,en,[],[],1331845532524957701,1331845532524957701,OTCMartian,OTCMartian,5,15,https://twitter.com/OTCMartian/status/1431338405699465216,[],['https://pbs.twimg.com/tweet_video_thumb/E90isP1XsAURL-1.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E90isP1XsAURL-1.jpg,False,0,0,0,,.gif,,,,,,,"[{'screen_name': 'CubaBevCompany', 'name': 'Cuba Beverage Company', 'id': '1146105685211406337'}]",,,,,Good Job Sir. Congratulations!,True,4
5331,5331,5331,5331,5331,5394,1358,1431145504293806081,1431145504293806081,1630046652000.0,2021-08-27 02:44:12,-400,,케이크 먹고싶다  https://t.co/gWfCGXC6mB,ko,[],[],1377996050242228225,1377996050242228225,Dalbi_3080,𝒟𝒶𝓁𝒷𝒾 🐬,5,2,https://twitter.com/Dalbi_3080/status/1431145504293806081,[],['https://pbs.twimg.com/tweet_video_thumb/E9xzPz2VUAAwcZQ.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E9xzPz2VUAAwcZQ.jpg,False,0,0,0,,.gif,,,,,,,[],,,,,케이크 먹고싶다,False,2
20696,20696,20696,20696,20696,20928,821,1431307683286634497,1431305072667992068,1630085318000.0,2021-08-27 13:28:38,-400,, https://t.co/tfEVBVsrK8,und,[],[],1380893384152395782,1380893384152395782,vidmnbralhilal,فيـديو منبر الهلال,5,13,https://twitter.com/vidmnbralhilal/status/1431307683286634497,[],['https://pbs.twimg.com/tweet_video_thumb/E90Gr1FXoAYqOu1.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E90Gr1FXoAYqOu1.jpg,False,0,0,0,,.gif,,,,,,,[],,,,,,False,0
3108,3108,3108,3108,3108,3142,1124,1431097801119723525,1431097801119723525,1630035278000.0,2021-08-26 23:34:38,-400,,@EF70ED70 さん ご参加ありがとうございました。  結果は... 残念・・ハズレです💦 【8/31(火)まで】期間中毎日チャレンジOK✨  夏のTポイントWチャンスクイズキャンペーンにも参加しよう ▶️ https://t.co/NAO3N2Y2eg  https://t.co/J0bpK9y3lt,ja,[],[],41701324,41701324,tpoint,Tポイント【公式】,4,23,https://twitter.com/tpoint/status/1431097801119723525,['https://web.tsite.jp/app/cpn/wchance/?utm_source=tapp&utm_medium=bnr&utm_campaign=0034384&ats=163003527886895896'],['https://pbs.twimg.com/tweet_video_thumb/E9vSSU2VkAIjt7M.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E9vSSU2VkAIjt7M.jpg,False,0,0,0,,.gif,,,,,,,[],,,,,さん ご参加ありがとうございました。 結果は... 残念・・ハズレです💦 【8/31(火)まで】期間中毎日チャレンジOK✨ 夏のTポイントWチャンスクイズキャンペーンにも参加しよう ▶️,False,7
976,976,976,976,976,987,987,1431097823026577408,1431094996875157505,1630035284000.0,2021-08-26 23:34:44,-400,,@GraveTomb So sad  https://t.co/UGUulx5hOy,en,[],[],873152876,873152876,monchaa_98,NO NAME,4,23,https://twitter.com/monchaa_98/status/1431097823026577408,[],['https://pbs.twimg.com/tweet_video_thumb/E9xH4PnVEAYKoD6.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E9xH4PnVEAYKoD6.jpg,False,0,0,0,,.gif,,,,,,,"[{'screen_name': 'GraveTomb', 'name': 'Han', 'id': '1300059133173874702'}]",,,,,So sad,True,2
45999,45999,45999,45999,45999,46465,247,1431499377856729088,1431499377856729088,1630131022000.0,2021-08-28 02:10:22,-400,, https://t.co/ajelxCSBPo,und,[],[],1184565767431507974,1184565767431507974,Susana56845308,Sugdr,6,2,https://twitter.com/Susana56845308/status/1431499377856729088,[],['https://pbs.twimg.com/tweet_video_thumb/E921FwYWUAE90R0.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E921FwYWUAE90R0.jpg,False,0,0,0,,.gif,,,,,,,[],,,,,,False,0
25139,25139,25139,25139,25139,25412,1281,1431338288250376192,1431338232596238336,1630092615000.0,2021-08-27 15:30:15,-400,,THEYRES SOOOOFOCCOB  https://t.co/12mqGFOBce,en,[],[],1372465326479138816,1372465326479138816,Iemonjuices,xia,5,15,https://twitter.com/Iemonjuices/status/1431338288250376192,[],['https://pbs.twimg.com/tweet_video_thumb/E90ik9cVkAApbq-.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E90ik9cVkAApbq-.jpg,False,0,0,0,,.gif,,,,,,,[],,,,,THEYRES SOOOOFOCCOB,False,2
45068,45068,45068,45068,45068,45525,1321,1431481612462551040,1431481118881058818,1630126786000.0,2021-08-28 00:59:46,-400,,@_DuskyAA_  https://t.co/MNi9QFa1mY,und,[],[],1395988327594020864,1395988327594020864,ReddyVengal3,!,6,0,https://twitter.com/ReddyVengal3/status/1431481612462551040,[],['https://pbs.twimg.com/tweet_video_thumb/E92k7kmVcAgYqY-.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E92k7kmVcAgYqY-.jpg,False,0,0,0,,.gif,,,,,,,[],,,,,,False,0
50,50,50,50,50,51,51,1431097947505053715,1431041420152872963,1630035313000.0,2021-08-26 23:35:13,-400,,@jpkmr498 あの2人じゃなさそうだし オロチ来るとなると ラスボス軍団(Ωルガール イグニス)が来るのかな?  https://t.co/dyxeiyPBiX,ja,[],[],1530869954,1530869954,phoenix_hero,フェニックス･ヒーロー@ヤバいですね♪,4,23,https://twitter.com/phoenix_hero/status/1431097947505053715,[],['https://pbs.twimg.com/tweet_video_thumb/E9xH_isVQAMIJUQ.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E9xH_isVQAMIJUQ.jpg,False,0,0,0,,.gif,,,,,,,"[{'screen_name': 'jpkmr498', 'name': 'イチロウタ@アニメ・声優好きの歯科医師🏴\u200d☠️⚔🦋🎤⛄🥟🍖♥️', 'id': '599344161'}]",,,,,あの2人じゃなさそうだし オロチ来るとなると ラスボス軍団(Ωルガール イグニス)が来るのかな?,True,4
33436,33436,33436,33436,33436,33780,1619,1431403783762874371,1431403783762874371,1630108230000.0,2021-08-27 19:50:30,-400,,"NI PEDO YA TENIA INESTABILIDAD EMOCIONAL, 🤺✨  https://t.co/oB99yCzeO7",es,[],[],3765842008,3765842008,PanLeGana,🍕 Pancito con Queso 🍕,5,19,https://twitter.com/PanLeGana/status/1431403783762874371,[],['https://pbs.twimg.com/tweet_video_thumb/E91eJd_X0AAKRDL.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E91eJd_X0AAKRDL.jpg,False,1,0,0,,.gif,,,,,,,[],,,,,"NI PEDO YA TENIA INESTABILIDAD EMOCIONAL, 🤺✨",False,7
16076,16076,16076,16076,16076,16255,179,1431271060100501506,1431064081415475203,1630076587000.0,2021-08-27 11:03:07,-400,,"@MarshaBlackburn Do you ever get tired of you? Being you? Seeing you? Hearing you? Reading you? Constantly having you around? Has to be as exhausting &amp; disgusting for you as it is for the rest of the world. Perhaps you can sleep you off for a few hours or more. Give the world a break, yes? Thx.  https://t.co/C9JLTR44S2",en,[],[],474053956,474053956,RJoySanchez,Robin Sanchez,5,11,https://twitter.com/RJoySanchez/status/1431271060100501506,[],['https://pbs.twimg.com/tweet_video_thumb/E9zlb66XsAUO3X8.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E9zlb66XsAUO3X8.jpg,False,0,0,0,,.gif,,,,,,,"[{'screen_name': 'MarshaBlackburn', 'name': 'Sen. Marsha Blackburn', 'id': '278145569'}]",,,,,"Do you ever get tired of you? Being you? Seeing you? Hearing you? Reading you? Constantly having you around? Has to be as exhausting &amp; disgusting for you as it is for the rest of the world. Perhaps you can sleep you off for a few hours or more. Give the world a break, yes? Thx.",True,56
12374,12374,12374,12374,12374,12512,455,1431244651260829700,1431244651260829700,1630070290000.0,2021-08-27 09:18:10,-400,,$KSP  https://t.co/vVn5HI2kSj,und,[],['ksp'],1346265227025735680,1346265227025735680,EVbeatUR5qlAyMq,cryptogoku,5,9,https://twitter.com/EVbeatUR5qlAyMq/status/1431244651260829700,[],['https://pbs.twimg.com/tweet_video_thumb/E9zNawKUUAweC29.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E9zNawKUUAweC29.jpg,False,0,0,0,https://twitter.com/klayswap/status/1431199204874072070,.gif,,,,,,,[],,,,,$KSP,False,1
12996,12996,12996,12996,12996,13141,1084,1431244580431687686,1431243469914193929,1630070273000.0,2021-08-27 09:17:53,-400,,@praveengavit11  https://t.co/QuTEncjxKD,und,[],[],606960546,606960546,TatyaSarpanch,तात्या सरपंच,5,9,https://twitter.com/TatyaSarpanch/status/1431244580431687686,[],['https://pbs.twimg.com/tweet_video_thumb/E9zNWgKVIAISwI9.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E9zNWgKVIAISwI9.jpg,False,0,0,0,,.gif,,,,,,,[],,,,,,False,0
39372,39372,39372,39372,39372,39768,1593,1431449769554038788,1431448549468905472,1630119194000.0,2021-08-27 22:53:14,-400,,@pogzer @TubbosSpotify  https://t.co/CZsFauHiuv,und,[],[],841058063368953856,841058063368953856,SquishyMooshie,Reki,5,22,https://twitter.com/SquishyMooshie/status/1431449769554038788,[],['https://pbs.twimg.com/tweet_video_thumb/E92H-ddVcAIIQFf.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E92H-ddVcAIIQFf.jpg,False,1,0,0,,.gif,,,,,,,"[{'screen_name': 'pogzer', 'name': 'bren ◡̈ 🜲', 'id': '1311531573703999488'}]",,,,,,True,0
16638,16638,16638,16638,16638,16826,750,1431271009399754752,1431271009399754752,1630076575000.0,2021-08-27 11:02:55,-400,, https://t.co/YzLDsZQVUA,und,[],[],939958639,939958639,rolasingracia,Carolina,5,11,https://twitter.com/rolasingracia/status/1431271009399754752,[],['https://pbs.twimg.com/tweet_video_thumb/E9zlZMPXoAEF-4Z.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E9zlZMPXoAEF-4Z.jpg,False,0,0,0,https://twitter.com/ABBAVoyage/status/1430788877736988672,.gif,,,,,,,[],,,,,,False,0
36612,36612,36612,36612,36612,36988,813,1431435040471330819,1431435040471330819,1630115683000.0,2021-08-27 21:54:43,-400,,"@gucyokipan_ten ご参加ありがとうございます😃  結果は… ごめんなさい、ハズレです😢  8/29(日)まで毎日チャレンジ‼️  そして！ Instagramでも同時開催中🌈 フォローしてキャンペーン投稿をいいねすると、ニトリ商品券2,000円分が抽選で当たる😍  詳細▶ https://t.co/1Gzx8F6Wjh  https://t.co/7fgM0F1yLp",ja,[],[],911047687679516672,911047687679516672,NitoriOfficial,NITORI,5,21,https://twitter.com/NitoriOfficial/status/1431435040471330819,['https://bit.ly/3zGXunA?t=1630115682901'],['https://pbs.twimg.com/tweet_video_thumb/E9ywoRZXsAANAHM.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E9ywoRZXsAANAHM.jpg,False,0,0,0,,.gif,,,,,,,[],,,,," ten ご参加ありがとうございます😃 結果は… ごめんなさい、ハズレです😢 8/29(日)まで毎日チャレンジ‼️ そして！ Instagramでも同時開催中🌈 フォローしてキャンペーン投稿をいいねすると、ニトリ商品券2,000円分が抽選で当たる😍 詳細▶",False,9
